C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_07_630.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_07_630.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_07_630.jpg,0,0.0908256,0,0.00747986
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_07_722.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_07_722.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_07_722.jpg,-0.25,0.3661281,0,0.3750348
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_07_826.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_07_826.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_07_826.jpg,-0.5000001,0.6783906,0,0.9716338
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_07_956.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_07_956.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_07_956.jpg,0,1,0,2.30497
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_08_083.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_08_083.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_08_083.jpg,-0.35,1,0,3.954705
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_08_214.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_08_214.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_08_214.jpg,-0.6500001,1,0,5.30656
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_08_343.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_08_343.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_08_343.jpg,0,1,0,6.871812
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_08_471.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_08_471.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_08_471.jpg,0,1,0,8.236053
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_08_602.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_08_602.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_08_602.jpg,-0.35,1,0,9.772046
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_08_730.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_08_730.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_08_730.jpg,0,1,0,11.03171
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_08_862.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_08_862.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_08_862.jpg,-0.2,1,0,12.53735
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_08_992.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_08_992.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_08_992.jpg,-0.5000001,1,0,13.69842
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_094.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_094.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_094.jpg,-0.7500002,1,0,14.78708
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_191.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_191.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_191.jpg,0,1,0,15.54725
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_285.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_285.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_285.jpg,0,1,0,16.79706
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_375.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_375.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_375.jpg,-0.2,1,0,17.61551
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_466.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_466.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_466.jpg,-0.45,1,0,18.38798
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_557.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_557.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_557.jpg,0,1,0,19.53605
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_647.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_647.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_647.jpg,0,1,0,20.3332
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_735.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_735.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_735.jpg,-0.2,1,0,21.11546
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_825.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_825.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_825.jpg,-0.45,1,0,21.95345
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_09_912.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_09_912.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_09_912.jpg,0,1,0,22.73173
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_10_009.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_10_009.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_10_009.jpg,-0.15,1,0,23.72248
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_10_136.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_10_136.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_10_136.jpg,-0.45,1,0,24.78043
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_10_262.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_10_262.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_10_262.jpg,0,1,0,26.09283
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_10_391.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_10_391.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_10_391.jpg,-0.3,1,0,27.19221
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_10_518.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_10_518.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_10_518.jpg,-0.6500001,1,0,28.23413
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_10_646.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_10_646.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_10_646.jpg,0,1,0,29.28468
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_10_772.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_10_772.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_10_772.jpg,-0.3,1,0,30.17893
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_10_840.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_10_840.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_10_840.jpg,-0.5000001,1,0,30.15176
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_10_964.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_10_964.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_10_964.jpg,0,1,0,30.18188
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_082.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_082.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_082.jpg,0,1,0,30.18973
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_176.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_176.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_176.jpg,0,1,0,30.1902
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_244.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_244.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_244.jpg,-0.1,1,0,30.18866
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_328.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_328.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_328.jpg,-0.3,1,0,30.17081
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_420.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_420.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_420.jpg,0,1,0,30.18924
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_510.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_510.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_510.jpg,0,1,0,30.19029
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_603.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_603.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_603.jpg,0,1,0,30.19029
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_690.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_690.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_690.jpg,0,1,0,30.19028
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_782.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_782.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_782.jpg,0,1,0,30.1903
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_872.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_872.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_872.jpg,0,1,0,30.19028
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_11_963.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_11_963.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_11_963.jpg,-0.1,1,0,30.1878
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_12_052.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_12_052.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_12_052.jpg,0,1,0,30.19003
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_12_180.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_12_180.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_12_180.jpg,0,1,0,30.18997
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_12_310.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_12_310.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_12_310.jpg,-0.15,1,0,30.18449
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_12_440.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_12_440.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_12_440.jpg,0,1,0,30.18989
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_12_569.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_12_569.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_12_569.jpg,-0.15,1,0,30.18606
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_12_699.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_12_699.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_12_699.jpg,-0.5000001,1,0,30.14693
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_12_832.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_12_832.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_12_832.jpg,0,1,0,30.18139
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_12_962.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_12_962.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_12_962.jpg,0,1,0,30.18984
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_029.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_029.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_029.jpg,0,1,0,30.1891
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_121.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_121.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_121.jpg,0,1,0,30.19012
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_189.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_189.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_189.jpg,-0.1,1,0,30.18825
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_287.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_287.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_287.jpg,0,1,0,30.19059
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_384.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_384.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_384.jpg,0,1,0,30.1898
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_478.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_478.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_478.jpg,0,1,0,30.18991
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_574.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_574.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_574.jpg,0,1,0,30.18984
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_671.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_671.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_671.jpg,0.05,1,0,30.18862
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_770.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_770.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_770.jpg,0.3,1,0,30.16969
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_837.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_837.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_837.jpg,0,1,0,30.18971
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_13_932.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_13_932.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_13_932.jpg,0,1,0,30.19089
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_14_059.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_14_059.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_14_059.jpg,-0.35,1,0,30.16141
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_14_128.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_14_128.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_14_128.jpg,0,1,0,30.18826
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_14_196.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_14_196.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_14_196.jpg,0,1,0,30.18995
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_14_268.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_14_268.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_14_268.jpg,0,1,0,30.19025
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_14_336.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_14_336.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_14_336.jpg,-0.15,1,0,30.18535
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_14_473.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_14_473.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_14_473.jpg,0,1,0,30.19021
C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\center_2024_06_04_00_19_14_540.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\left_2024_06_04_00_19_14_540.jpg,C:\Users\Himanshu\Desktop\prokect\Self Driving\Data\IMG\right_2024_06_04_00_19_14_540.jpg,0,1,0,30.19024
